area,t,S,SV,E,EV,I,IV,H,D,R,W,V,t_n,L
nondonor1,114,13482.050704759053,49864.727871901494,431.0666019616142,1266.7389010552515,302.6724456095635,881.9766097325897,0,429.62696937343316,33341.13989560696,0.0,0.0,65.80963746844294,15
nondonor1,115,13383.587248283238,49573.386231374345,443.3167380451063,1304.732761371347,311.27752422313813,909.1767674421067,0,432.5000509760978,33642.02267828458,0.0,0.0,65.80963746844294,15
nondonor1,116,13283.030624731247,49275.413363862,455.2100139880759,1341.759076609422,320.12620184610455,937.0013047765455,0,435.4591202739272,33952.000293912635,0.0,0.0,65.80963746844294,15
nondonor1,117,13180.626164038802,48971.50548178403,466.5724718829059,1377.3151433655064,329.08464522836005,965.0966155406758,0,438.5063164917485,34271.293161667934,0.0,0.0,65.80963746844294,15
nondonor1,118,13076.635693217308,48662.41121882512,477.24844832781895,1410.9463776513142,338.0185457219374,993.0992210229924,0,441.6425821493178,34599.99791308415,0.0,0.0,65.80963746844294,15
nondonor1,119,12971.329203172583,48348.90748023122,487.1052487069801,1442.2608407149478,346.7969000789392,1020.6479252907498,0,444.86764135661144,34938.08476044793,0.0,0.0,65.80963746844294,15
nondonor1,120,12864.976758751693,48031.7757867826,496.0366433864739,1470.9403660205758,355.2957566710944,1047.3957589099382,0,448.18001630343883,35285.39891317415,0.0,0.0,65.80963746844294,15
nondonor1,121,12757.841091881271,47711.78041165614,503.9649815795999,1496.7476679429244,363.4017003803538,1073.021085571956,0,451.5770813906739,35641.66597959705,0.0,0.0,65.80963746844294,15
nondonor1,122,12650.171253352304,47389.64943944193,510.8418237926481,1519.529106568547,371.0148667017473,1097.237282609036,0,455.05515236935423,36006.5010751644,0.0,0.0,65.80963746844294,15
nondonor1,123,12542.19759899669,47066.05959856909,516.6471133897322,1539.2131261276743,378.05130948928183,1119.8004922889622,0,458.6096059088551,36379.42115522968,0.0,0.0,65.80963746844294,15
nondonor1,124,12434.128262641654,46741.62536538043,521.3870270668218,1555.8047340907997,384.4445959010815,1140.5150732866844,0,462.23502336598085,36759.85991826651,0.0,0.0,65.80963746844294,15
nondonor1,125,12326.14713736692,46416.89245624432,525.0907469281927,1569.3766964087467,390.1465624794496,1159.2365501634056,0,465.9253513222082,37147.184499086725,0.0,0.0,65.80963746844294,15
nondonor1,126,12218.413265136818,46092.33546334328,527.8064697726556,1580.0583500280327,395.1272317797324,1175.8720456177562,0,469.67407080963966,37540.71310351205,0.0,0.0,65.80963746844294,15
nondonor1,127,12111.061437316408,45768.35909403059,529.5970036385341,1588.0230493351223,399.3739522336224,1190.3783644065138,0,473.47436711326174,37939.73273192592,0.0,0.0,65.80963746844294,15
nondonor1,128,12004.203744421098,45445.3022729118,530.5352958061366,1593.4752605868812,402.8898778691061,1202.7580578560642,0,477.3192926042509,38343.51619794463,0.0,0.0,65.80963746844294,15
nondonor1,129,11897.93178600065,45123.44427207298,530.7001950653577,1596.6382093083266,405.6919434459159,1213.053916358567,0,481.2019161439903,38751.33776160418,0.0,0.0,65.80963746844294,15
nondonor1,130,11792.319258134692,44803.01204224967,530.1726839182436,1597.7427972699716,407.80851124002015,1221.3424035267321,0,485.11545406313445,39162.48684959751,0.0,0.0,65.80963746844294,15
nondonor1,131,11687.424669357564,44484.188006280216,529.0327359117229,1597.018273785429,409.2768676566153,1227.726557292437,0,489.05337939321066,39576.279510322776,0.0,0.0,65.80963746844294,15
nondonor1,132,11583.293986202245,44167.117717983194,527.3568718846977,1594.684907325363,410.1407332031272,1232.3288454941692,0,493.00950773189965,39992.06743017527,0.0,0.0,65.80963746844294,15
nondonor1,133,11479.963066928784,43851.91695516773,525.2164167812193,1590.9486886757527,410.4479221794529,1235.284387686082,0,496.97805969776624,40409.24450288318,0.0,0.0,65.80963746844294,15
nondonor1,134,11377.459797809493,43538.67797912947,522.6764025442651,1585.997926978864,410.2482538096632,1236.7348555746444,0,500.95370125371875,40827.25108289985,0.0,0.0,65.80963746844294,15
nondonor1,135,11275.805894502506,43227.4748360689,519.7950253423991,1580.00148464366,409.59177955918045,1236.8232566525226,0,504.93156417646077,41245.57615905433,0.0,0.0,65.80963746844294,15
nondonor1,136,11175.018368261632,42918.36768788777,516.623546514794,1573.108335896057,408.5273564308908,1235.6897023429813,0,508.9072495959979,41663.75775306984,0.0,0.0,65.80963746844294,15
nondonor1,137,11075.110682184735,42611.406237653566,513.2065232887308,1565.4481189510457,407.10156627140486,1233.468172944429,0,512.8768178414365,42081.38188086461,0.0,0.0,65.80963746844294,15
nondonor1,138,10976.09363739516,42306.6323610896,509.58226342055895,1557.1323717247992,405.35795832150006,1230.284222509957,0,516.8367678543185,42498.08041768406,0.0,0.0,65.80963746844294,15
nondonor1,139,10877.97603504045,42004.08207548854,505.7834130911577,1548.2561829808965,403.336576912396,1226.2535193611388,0,520.7840092338243,42913.52818789155,0.0,0.0,65.80963746844294,15
nondonor1,140,10780.765159721006,41703.786978503966,501.8376057923699,1538.9000433692963,401.07372784452014,1221.4810910579286,0,524.7158296301351,43327.439564080734,0.0,0.0,65.80963746844294,15
nondonor1,141,10684.467125756732,41405.775278191686,497.76811859816996,1529.1317350077181,398.6019344463807,1216.0611331736245,0,528.6298597697372,43739.564815055914,0.0,0.0,65.80963746844294,15
nondonor1,142,10589.08712148955,41110.0725181954,493.59449914571684,1519.008148002464,395.95003615461826,1210.077245018119,0,532.5240379356375,44149.68639405846,0.0,0.0,65.80963746844294,15
nondonor1,143,10494.629580019464,40816.70208237415,489.3331407866594,1508.576954223218,393.14338721335594,1203.6029682235157,0,536.3965752789444,44557.615311880654,0.0,0.0,65.80963746844294,15
nondonor1,144,10401.098298299084,40525.68554426733,484.9977943497071,1497.8781014853923,390.20411945531123,1196.7025219859677,0,540.2459229347089,44963.187697222456,0.0,0.0,65.80963746844294,15
nondonor1,145,10308.496520869998,40237.042910168195,480.6000129088519,1486.9451152874515,387.1514400557163,1189.4316486206242,0,544.0707415704155,45366.261610518704,0.0,0.0,65.80963746844294,15
nondonor1,146,10216.826999913157,39950.79279089406,476.14953128392284,1475.8062115040912,384.00194189280046,1181.8385026553,0,547.8698737161214,45766.7141481405,0.0,0.0,65.80963746844294,15
nondonor1,147,10126.092039705345,39666.95252665679,471.6545852349509,1464.4852334405477,380.7699102288521,1173.9645344902729,0,551.6423190096918,46164.4388512335,0.0,0.0,65.80963746844294,15
nondonor1,148,10036.293530913683,39385.53828145844,467.1221769796224,1453.0024319507916,377.4676145940623,1165.8453348897315,0,555.3872123329171,46559.34341688071,0.0,0.0,65.80963746844294,15
nondonor1,149,9947.432978260491,39106.56511771397,462.55829423689016,1441.375109305097,374.1055789319233,1157.5114189608137,0,559.1038047060507,46951.34769788472,0.0,0.0,65.80963746844294,15
nondonor1,150,9859.511523784206,38830.04705784987,457.968089865798,1429.618147308182,370.6928262853669,1148.9889378860908,0,562.7914467401582,47340.38197028029,0.0,0.0,65.80963746844294,15
nondonor1,151,9772.529967056298,38555.99713699835,453.3560286205458,1417.7444386980694,367.23709667069556,1140.3003137843546,0,566.4495744095384,47726.385443762105,0.0,0.0,65.80963746844294,15
nondonor1,152,9686.488783162338,38284.42744922557,448.7260067903974,1405.765238731234,363.7450384374717,1131.4647980665222,0,570.0776968922548,48109.304988694166,0.0,0.0,65.80963746844294,15
nondonor1,153,9601.388138918452,38015.34918870246,444.08144967620456,1393.6904515080982,360.22237448979905,1122.498956940532,0,573.675386228626,48489.09405353578,0.0,0.0,65.80963746844294,15
nondonor1,154,9517.22790759883,37748.7726866278,439.4253910605861,1381.5288632811307,356.6740453821106,1113.4170896930298,0,577.2422685598651,48865.711747796595,0.0,0.0,65.80963746844294,15
